tick,time,measurement_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,speed_kph,forward_speed_kph,lateral_speed_mps,yaw_rate_rad_s,lateral_accel_mps2,slip_angle_deg,slip_angle_valid,airborne,grounded_wheels,engine_rpm,engine_torque,drivetrain_torque,gear,shifting,nitrous_active,nitrous_seconds,raw_steering,raw_throttle,raw_brake,raw_handbrake,raw_nitrous,final_steering,final_throttle,final_brake,final_handbrake,final_nitrous,handling,assist_yaw_torque,average_longitudinal_slip
97,1.93999875,0.939998746,-0.00132573734,0.727192938,1.10863614,-0.00134616811,0.002161666,2.65056944,-0.00175912282,-0.000241294038,3.20771933,9.311098,9.310986,1.21342018E-05,4.20221085E-07,-0.000115299954,0.000262291,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000314644247,0.03221062
98,1.95999873,0.9599987,-0.00135326362,0.727236748,1.162933,-0.00138116651,0.0021690838,2.71469927,-0.00174992019,0.000370887574,3.20649147,9.542054,9.541938,9.981915E-06,3.99193254E-07,-0.000106746891,0.00021067058,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.00031768714,0.03220348
99,1.97999871,0.9799987,-0.00138151727,0.7272808,1.2185111,-0.00141596911,0.00218706229,2.77880383,-0.00174012966,0.0008989242,3.20522785,9.772922,9.772802,8.011237E-06,3.82548251E-07,-9.76248048E-05,0.000165178615,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.0003017901,0.0321965478
100,1.99999869,0.9999987,-0.0014104906,0.7273253,1.27537,-0.00145058625,0.00221365015,2.84288239,-0.00173085718,0.00132939313,3.20392847,10.0036974,10.0035763,6.21250365E-06,3.528877E-07,-8.903851E-05,0.0001252046,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.00028920648,0.0321900025
101,2.01999879,1.01999879,-0.00144017569,0.7273704,1.33350945,-0.00148500421,0.00224671769,2.906935,-0.00172089785,0.001653377,3.202629,10.2343807,10.2342558,4.600617E-06,3.004749E-07,-7.976349E-05,9.06762652E-05,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000266783085,0.0321839452
102,2.03999877,1.03999877,-0.001470565,0.7274161,1.39292884,-0.00151922833,0.00228456641,2.97096086,-0.00171120628,0.00189243583,3.201294,10.46497,10.4648418,3.16870864E-06,2.7544408E-07,-7.07741638E-05,6.110807E-05,1,0,4,900,196.560013,1833.85767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.00022715902,0.0321783423
103,2.05999875,1.05999875,-0.00150165136,0.72746253,1.453628,-0.00155325991,0.00232558767,3.03496766,-0.00170157873,0.00205106335,3.20034027,10.6954632,10.6953316,1.922017E-06,2.16478412E-07,-6.16500256E-05,3.62841238E-05,1,0,4,920.194458,196.581329,1834.05664,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000208235724,0.0321768075
104,2.07999873,1.07999873,-0.00153342821,0.7275098,1.51560676,-0.00158712361,0.00236836658,3.098971,-0.00169318519,0.00213894527,3.20016146,10.9258871,10.9257536,8.43661837E-07,1.57098583E-07,-5.33600323E-05,1.55978487E-05,1,0,4,940.4688,196.645233,1834.65283,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000163657678,0.0321826935
105,2.09999871,1.09999871,-0.00156588946,0.7275579,1.57886553,-0.00162083248,0.00241172663,3.16298532,-0.00168544357,0.00216800254,3.20072174,11.1563,11.1561623,-7.75326043E-08,1.97211321E-07,-4.534622E-05,-1.40443387E-06,1,0,4,960.7489,196.75119,1835.64136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000118766526,0.03219571
106,2.11999869,1.11999869,-0.00159902975,0.7276067,1.64340472,-0.00165438908,0.00245481846,3.22702646,-0.00167783,0.00215459149,3.202057,11.3867521,11.386611,-8.312054E-07,1.59227653E-07,-3.706137E-05,-1.47577512E-05,1,0,4,981.0403,196.898758,1837.01819,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.000149091749,0.0322155878
107,2.13999867,1.13999867,-0.0016328441,0.7276565,1.7092253,-0.00168783474,0.00249718037,3.29110885,-0.00167228281,0.00211809529,3.20411921,11.6173,11.617156,-1.45088416E-06,1.14052668E-07,-3.04680561E-05,-2.525836E-05,1,0,4,1001.34851,197.087479,1838.77881,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-0.0001203761,0.0322421379
108,2.15999866,1.15999866,-0.00166732876,0.727706969,1.77632833,-0.00172118261,0.00253833574,3.3552475,-0.00166739337,0.00205776887,3.20693254,11.8479967,11.84785,-1.94367021E-06,1.03185421E-07,-2.41469315E-05,-3.31904339E-05,1,0,4,1021.6792,197.317062,1840.92078,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-8.62238157E-05,0.03227511
109,2.17999864,1.17999864,-0.00170248025,0.727758169,1.84471536,-0.00175444584,0.00257822522,3.4194572,-0.00166316167,0.00199447386,3.210485,12.0788956,12.0787458,-2.31550075E-06,9.8379715E-08,-1.81046671E-05,-3.879743E-05,1,0,4,1042.03748,197.587112,1843.44031,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.80081755E-05,0.0323143676
110,2.19999862,1.19999862,-0.00173829612,0.727810144,1.91438782,-0.00178765529,0.00261692284,3.483752,-0.00166047248,0.00193488086,3.21474075,12.310051,12.3098974,-2.58907676E-06,7.826406E-08,-1.32434188E-05,-4.25807339E-05,1,0,4,1062.42859,197.8974,1846.33521,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.43750643E-05,0.0323596969
111,2.2199986,1.2199986,-0.00177477393,0.727862835,1.98534775,-0.00182082772,0.00265480136,3.54814672,-0.00165862148,0.001893926,3.21973562,12.5415125,12.5413551,-2.7732458E-06,6.084019E-08,-8.840173E-06,-4.47818966E-05,1,0,4,1082.85791,198.247757,1849.604,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-5.91676253E-05,0.0324108824
112,2.23999858,1.23999858,-0.0018119124,0.7279162,2.05759764,-0.00185397209,0.00269206916,3.6126554,-0.00165721867,0.00186339021,3.22543383,12.7733326,12.7731724,-2.87150033E-06,6.086241E-08,-4.52513859E-06,-4.554055E-05,1,0,4,1103.33032,198.637939,1853.24426,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.59951843E-05,0.032467965
113,2.25999856,1.25999856,-0.00184971048,0.7279701,2.13113976,-0.00188711623,0.00272936677,3.67729259,-0.001657207,0.00186488032,3.23185921,13.0055647,13.0054,-2.89978925E-06,6.813551E-09,-1.22493225E-06,-4.51808519E-05,1,0,4,1123.8512,199.06781,1857.25488,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-4.601198E-05,0.032530725
114,2.27999854,1.27999854,-0.00188816816,0.72802484,2.2059772,-0.001920282,0.00276726019,3.74207234,-0.00165828969,0.001894671,3.238988,13.2382584,13.23809,-2.87708826E-06,1.672663E-08,1.34114987E-06,-4.40511649E-05,1,0,4,1144.42529,199.537323,1861.63525,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-5.15104466E-06,0.0325991623
115,2.29999852,1.29999852,-0.00192728557,0.7280803,2.2821126,-0.00195348216,0.00280612172,3.807009,-0.00166000682,0.0019430765,3.246832,13.4714651,13.4712934,-2.80735549E-06,8.04611044E-09,3.64018615E-06,-4.22503363E-05,1,0,4,1165.05786,200.046387,1866.38477,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.26453324E-05,0.0326732472
116,2.3199985,1.3199985,-0.00196706364,0.728136241,2.35954976,-0.00198672968,0.0028465623,3.87211657,-0.00166237587,0.00202202937,3.2553792,13.7052374,13.705061,-2.69664451E-06,-7.599142E-09,5.648422E-06,-3.990177E-05,1,0,4,1185.75391,200.594986,1871.503,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-6.08285927E-06,0.0327530131
117,2.33999848,1.33999848,-0.00200750353,0.728193343,2.438292,-0.002020047,0.0028892816,3.93740916,-0.00166586833,0.002135965,3.26462984,13.9396257,13.9394445,-2.55974E-06,-2.30141186E-08,6.89475928E-06,-3.72479553E-05,1,0,4,1206.51868,201.183151,1876.99048,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,5.744951E-06,0.03283824
118,2.35999846,1.35999846,-0.00204860629,0.728250861,2.518344,-0.00205344823,0.002934131,4.002901,-0.00167005928,0.00224247342,3.27459574,14.1746788,14.1744928,-2.40118243E-06,-5.473259E-08,7.81213748E-06,-3.43690554E-05,1,0,4,1227.35718,201.810928,1882.84753,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,1.73986737E-05,0.0329290554
119,2.37999845,1.37999845,-0.00209037471,0.728309631,2.599709,-0.002086942,0.002982317,4.06860638,-0.00167469261,0.00240929658,3.285265,14.410449,14.41026,-2.22679228E-06,-4.001249E-08,8.646384E-06,-3.135823E-05,1,0,4,1248.27429,202.478424,1889.07507,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,4.13778362E-05,0.03302538
