fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.1,13.904623,9.201861,8.508877,-2.24676182E-06,-0.3071049,-6.734336E-05,0.5711507,0,-9.557165E-06,-3.8535498E-07,-0.00159517571,4,6.099998,Grip,9.943624E-07,0.73126334,19.0747986
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.2,14.7672749,9.486143,8.803221,-1.7913419E-06,0.311533,-0.00010651967,0.5650647,0,-1.44169344E-05,-1.98179964E-06,-0.00100251706,4,6.099998,Grip,1.16561966E-06,0.7315602,19.9433384
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.29999971,15.6593838,9.778892,9.098756,-1.03097193E-06,0.315279037,-0.000153008034,0.5636943,0,-1.80603674E-05,-4.254101E-06,-7.153642E-05,4,6.099999,Grip,1.07698111E-06,0.7318618,20.8413582
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.4,16.5811539,10.06779,9.39611,1.31477054E-06,0.3195939,-0.000178066941,0.5586217,0,-1.62384931E-05,-6.86968133E-06,0.00241481629,4,6.099998,Grip,5.45334956E-07,0.7321646,21.7690754
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.5,17.5326328,10.3595486,9.693227,4.824367E-06,0.322640628,-0.000175293942,0.5555278,0,-4.44023635E-06,-8.748455E-06,0.00542019727,4,6.09999657,Grip,-5.596695E-07,0.7324694,22.7264957
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.6,18.51389,10.6475286,9.991167,9.200443E-06,0.325658858,-9.34317359E-05,0.5494144,0,1.71620959E-05,-8.809953E-06,0.0105953217,4,6.09999275,Grip,-2.29808E-06,0.7327677,23.7137146
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.7,19.5248489,10.9346418,10.286871,1.42327335E-05,0.326858371,0.000119340453,0.5441347,0,5.0861916E-05,-4.771606E-06,0.0132936407,4,6.09998941,Grip,-4.41812654E-06,0.7330558,24.7305889
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.79999971,20.5653744,11.2182741,10.5817261,1.58031871E-05,0.326858371,0.00037095102,0.5371114,0,8.840945E-05,4.705094E-06,0.0182680488,4,6.099987,Grip,-6.38182E-06,0.7333188,25.7770119
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,5.9,21.6352558,11.5018883,10.8736334,1.39576632E-05,-0.326259166,0.000580069842,0.5319421,0,0.000113017821,2.10342223E-05,0.01411578,4,6.09998941,Grip,-7.08336438E-06,0.733551264,26.8527336
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6,22.73428,11.7802916,11.1636,-9.849618E-07,-0.324454963,0.0007797263,0.5245996,0,9.998221E-05,4.249957E-05,0.004413956,4,6.099991,Grip,-5.1281886E-06,0.733748555,27.95756
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.1,23.8621635,12.0611162,11.4506807,-2.427777E-05,-0.3220336,0.0008082173,0.5206794,0,1.739997E-05,6.362687E-05,-0.0247353241,4,6.099983,Grip,1.07339349E-06,0.7339152,29.0911827
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.2,25.0186653,12.3338308,11.7348433,-6.519334E-05,-0.3195939,0.0007080568,0.513311148,0,-0.000147959479,7.34692658E-05,-0.05232077,4,6.09995651,Grip,1.22894626E-05,0.7340555,30.25337
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.29999971,26.2034664,12.60885,12.01645,-0.000107388536,-0.31651786,-0.000423312362,0.5090974,0,-0.000416085881,5.15695065E-05,-0.117421746,4,6.09992743,Grip,2.77009167E-05,0.734174848,31.4438
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.39999962,27.4162941,12.8791351,12.2945518,-0.000135864146,-0.312786669,-0.00149790151,0.50399965,0,-0.0006791489,-1.40365446E-05,-0.167204961,4,6.09990835,Grip,4.333321E-05,0.7342778,32.6621933
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.5,28.6568375,13.1475563,12.570096,-0.000104864375,0.309643,-0.00254697842,0.4993316,0,-0.0008244062,-0.000141537777,-0.166326672,4,6.09991932,Grip,5.10383325E-05,0.7343658,33.9082451
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.6,29.92479,13.4162512,12.8424072,-1.71791326E-05,0.306467056,-0.0035440044,0.49691233,0,-0.000621018757,-0.000318620238,-0.111815594,4,6.09993839,Grip,3.915521E-05,0.734441936,35.1816444
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.7,31.2198639,13.6783857,13.1114445,0.00024623386,0.302611977,-0.00380602339,0.49229005,0,0.000181428535,-0.0005015333,0.109241255,4,6.09987831,Grip,-5.89513638E-06,0.7345064,36.4821
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.79999971,32.5417252,13.9403667,13.3776808,0.0005837879,0.2993615,-0.00306520541,0.489370078,0,0.00166436145,-0.000606869638,0.448301375,4,6.09966755,Grip,-9.29829257E-05,0.7345599,37.809288
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,6.89999962,33.89005,14.2015705,13.63959,0.000997728,0.2954137,0.000867871451,0.488403052,0,0.00377206574,-0.0004773771,0.8666254,4,6.099425,Grip,-0.000217634864,0.7346034,39.16285
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,7,35.26436,14.4570122,13.8960543,0.0011402003,0.290066361,0.00652583269,0.48712647,0,0.00585001567,3.25476321E-05,1.45524263,4,6.099245,Grip,-0.0003522276,0.734626651,40.54229
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,7.1,36.6641464,14.7115574,14.1485281,0.000767670863,-0.2859903,0.0116781238,0.48789838,0,0.00654116645,0.00101355882,1.71965277,4,6.099286,Grip,-0.000435170135,0.734611154,41.94713
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,7.2,38.0890274,14.964715,14.3974438,-0.000303652516,-0.285305262,0.0162199922,0.490099639,0,0.004215048,0.00246487255,1.322071,4,6.09950924,Grip,-0.000370163,0.7345576,43.3769875
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,7.29999971,39.538662,15.2140808,14.6431017,-0.00267143757,-0.292752236,0.0194852818,0.491946161,0,-0.0028641494,0.004117259,0.233118892,4,6.09909725,Grip,-4.09292261E-05,0.734487057,44.8315353
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,7.39999962,41.01174,15.1612835,14.831563,-0.00582239125,-0.286673665,0.0177396424,0.333723575,0,-0.0159453414,0.00532315671,-2.44538641,4,6.09742928,Grip,0.000655467331,0.734407544,46.30845
